Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
12.11,0,0.17362849,0.17362849,0.166706926,0.17362849,0.166706926,0,0,0,0,9.123766069,177.1856829,190.3579085,2837660000
12.12,0,0.173611691,0.173611691,0.166700907,0.173611691,0.166700907,0,0,0,0,9.1203585,177.1659078,190.3463198,2840003000
12.13,0,0.173594933,0.173594933,0.166694905,0.173594933,0.166694905,0,0,0,0,9.116955193,177.1461659,190.3347529,2842346000
12.14,0,0.173578215,0.173578215,0.166688917,0.173578215,0.166688917,0,0,0,0,9.113555847,177.1264568,190.3232077,2844690000
12.15,0,0.173561519,0.173561519,0.166682925,0.173561519,0.166682925,0,0,0,0,9.110160682,177.1068322,190.3117141,2847033000
12.16,0,0.17354487,0.17354487,0.166676956,0.17354487,0.166676956,0,0,0,0,9.106769427,177.0872244,190.3002332,2849376000
12.17,0,0.173528263,0.173528263,0.166671003,0.173528263,0.166671003,0,0,0,0,9.103381435,177.0676352,190.2887668,2851719000
12.18,0,0.173511694,0.173511694,0.166665065,0.173511694,0.166665065,0,0,0,0,9.09999834,177.0481497,190.2773622,2854063000
12.19,0,0.173495147,0.173495147,0.166659123,0.173495147,0.166659123,0,0,0,0,9.096618518,177.0286583,190.2659578,2856406000
12.2,0,0.173478637,0.173478637,0.166653194,0.173478637,0.166653194,0,0,0,0,9.093243078,177.0092237,190.2545887,2858749000
12.21,0,0.173462178,0.173462178,0.166647292,0.173462178,0.166647292,0,0,0,0,9.089871411,176.9898588,190.2432631,2861093000
12.22,0,0.173445738,0.173445738,0.166641383,0.173445738,0.166641383,0,0,0,0,9.086503073,176.9704937,190.2319411,2863436000
12.23,0,0.173429345,0.173429345,0.166635498,0.173429345,0.166635498,0,0,0,0,9.083139173,176.9511819,190.2206521,2865779000
12.24,0,0.173412985,0.173412985,0.16662962,0.173412985,0.16662962,0,0,0,0,9.079779542,176.9319246,190.2093971,2868122000
12.25,0,0.173396662,0.173396662,0.166623756,0.173396662,0.166623756,0,0,0,0,9.076423352,176.9127144,190.1981731,2870466000
12.26,0,0.173380377,0.173380377,0.166617906,0.173380377,0.166617906,0,0,0,0,9.073071369,176.893541,190.1869728,2872809000
12.27,0,0.173364124,0.173364124,0.166612063,0.173364124,0.166612063,0,0,0,0,9.06972331,176.8744103,190.1758002,2875152000
12.28,0,0.173347897,0.173347897,0.166606222,0.173347897,0.166606222,0,0,0,0,9.066378612,176.8553001,190.1646431,2877495000
12.29,0,0.173331718,0.173331718,0.166600406,0.173331718,0.166600406,0,0,0,0,9.063038346,176.8362716,190.1535357,2879838000
12.3,0,0.17331557,0.17331557,0.166594596,0.17331557,0.166594596,0,0,0,0,9.059701794,176.8172546,190.142438,2882182000
12.31,0,0.17329945,0.17329945,0.166588791,0.17329945,0.166588791,0,0,0,0,9.056369139,176.7982892,190.1313731,2884525000
12.32,0,0.173283377,0.173283377,0.166583008,0.173283377,0.166583008,0,0,0,0,9.053040412,176.77938,190.1203438,2886868000
12.33,0,0.173267335,0.173267335,0.166577234,0.173267335,0.166577234,0,0,0,0,9.049715935,176.7605073,190.109338,2889211000
12.34,0,0.173251321,0.173251321,0.166571464,0.173251321,0.166571464,0,0,0,0,9.046394923,176.7416522,190.0983459,2891555000
12.35,0,0.173235352,0.173235352,0.166565715,0.173235352,0.166565715,0,0,0,0,9.043078301,176.7228609,190.0873929,2893898000
12.36,0,0.173219404,0.173219404,0.166559964,0.173219404,0.166559964,0,0,0,0,9.039764998,176.7040955,190.0764588,2896241000
12.37,0,0.173203503,0.173203503,0.166554236,0.173203503,0.166554236,0,0,0,0,9.036455656,176.6853971,190.0655664,2898584000
12.38,0,0.17318763,0.17318763,0.166548513,0.17318763,0.166548513,0,0,0,0,9.033150655,176.6667212,190.0546892,2900927000
12.39,0,0.173171785,0.173171785,0.166542794,0.173171785,0.166542794,0,0,0,0,9.029849047,176.6480765,190.0438337,2903271000
12.4,0,0.17315599,0.17315599,0.166537102,0.17315599,0.166537102,0,0,0,0,9.026551748,176.6294878,190.0330131,2905614000
12.41,0,0.173140219,0.173140219,0.166531412,0.173140219,0.166531412,0,0,0,0,9.023258323,176.6109665,190.0222345,2907957000
12.42,0,0.173124488,0.173124488,0.166525738,0.173124488,0.166525738,0,0,0,0,9.019968435,176.5924439,190.0114584,2910300000
12.43,0,0.173108784,0.173108784,0.166520069,0.173108784,0.166520069,0,0,0,0,9.016682381,176.5739593,190.0007074,2912644000
12.44,0,0.173093116,0.173093116,0.166514413,0.173093116,0.166514413,0,0,0,0,9.013400526,176.5555385,189.9899959,2914987000
12.45,0,0.173077477,0.173077477,0.166508762,0.173077477,0.166508762,0,0,0,0,9.010122344,176.5371654,189.9793153,2917330000
12.46,0,0.173061885,0.173061885,0.166503136,0.173061885,0.166503136,0,0,0,0,9.006847964,176.5188043,189.9686445,2919673000
12.47,0,0.173046309,0.173046309,0.166497503,0.173046309,0.166497503,0,0,0,0,9.003577941,176.5005056,189.9580123,2922017000
12.48,0,0.173030783,0.173030783,0.166491898,0.173030783,0.166491898,0,0,0,0,9.000311295,176.4822334,189.947399,2924360000
12.49,0,0.173015271,0.173015271,0.166486285,0.173015271,0.166486285,0,0,0,0,8.997048629,176.4639996,189.9368108,2926703000
12.5,0,0.172999806,0.172999806,0.166480695,0.172999806,0.166480695,0,0,0,0,8.993789785,176.4458322,189.926264,2929046000
12.51,0,0.17298437,0.17298437,0.166475112,0.17298437,0.166475112,0,0,0,0,8.990534924,176.4276771,189.9157271,2931390000
12.52,0,0.17296897,0.17296897,0.166469544,0.17296897,0.166469544,0,0,0,0,8.987284037,176.4095643,189.9052175,2933733000
12.53,0,0.172953596,0.172953596,0.166463978,0.172953596,0.166463978,0,0,0,0,8.984036814,176.3915033,189.8947412,2936076000
12.54,0,0.172938259,0.172938259,0.166458427,0.172938259,0.166458427,0,0,0,0,8.980793196,176.3734529,189.8842743,2938419000
12.55,0,0.17292296,0.17292296,0.166452892,0.17292296,0.166452892,0,0,0,0,8.977553513,176.3554795,189.8738548,2940763000
12.56,0,0.172907685,0.172907685,0.16644736,0.172907685,0.16644736,0,0,0,0,8.9743181,176.3375375,189.8634559,2943106000
12.57,0,0.172892448,0.172892448,0.166441843,0.172892448,0.166441843,0,0,0,0,8.971086252,176.3196152,189.8530717,2945449000
12.58,0,0.172877238,0.172877238,0.166436331,0.172877238,0.166436331,0,0,0,0,8.967858258,176.3017405,189.8427181,2947792000
12.59,0,0.172862064,0.172862064,0.166430834,0.172862064,0.166430834,0,0,0,0,8.964634218,176.2839041,189.8323895,2950136000
12.6,0,0.172846913,0.172846913,0.166425337,0.172846913,0.166425337,0,0,0,0,8.961413584,176.2660985,189.8220822,2952479000
12.61,0,0.172831802,0.172831802,0.166419859,0.172831802,0.166419859,0,0,0,0,8.958197328,176.2483463,189.8118081,2954822000
12.62,0,0.172816726,0.172816726,0.166414395,0.172816726,0.166414395,0,0,0,0,8.954984605,176.2306494,189.8015695,2957165000
12.63,0,0.172801674,0.172801674,0.166408931,0.172801674,0.166408931,0,0,0,0,8.951775744,176.2129596,189.7913378,2959508000
12.64,0,0.17278666,0.17278666,0.166403486,0.17278666,0.166403486,0,0,0,0,8.948570754,176.1953166,189.7811362,2961852000
12.65,0,0.172771682,0.172771682,0.166398054,0.172771682,0.166398054,0,0,0,0,8.945369302,176.1777015,189.7709542,2964195000
12.66,0,0.172756728,0.172756728,0.166392625,0.172756728,0.166392625,0,0,0,0,8.942172258,176.1601411,189.7608058,2966538000
12.67,0,0.172741801,0.172741801,0.166387202,0.172741801,0.166387202,0,0,0,0,8.938978611,176.1426143,189.7506806,2968881000
12.68,0,0.172726909,0.172726909,0.166381793,0.172726909,0.166381793,0,0,0,0,8.935788869,176.1251206,189.7405774,2971225000
12.69,0,0.172712051,0.172712051,0.166376395,0.172712051,0.166376395,0,0,0,0,8.932602667,176.1076805,189.7305087,2973568000
12.7,0,0.17269723,0.17269723,0.166371015,0.17269723,0.166371015,0,0,0,0,8.929420905,176.090275,189.7204619,2975911000
12.71,0,0.172682436,0.172682436,0.16636564,0.172682436,0.16636564,0,0,0,0,8.92624247,176.0728983,189.7104356,2978254000
12.72,0,0.172667664,0.172667664,0.166360266,0.172667664,0.166360266,0,0,0,0,8.923068026,176.0555594,189.7004339,2980598000
12.73,0,0.172652929,0.172652929,0.166354908,0.172652929,0.166354908,0,0,0,0,8.919896981,176.0382452,189.69045,2982941000
12.74,0,0.172638231,0.172638231,0.166349565,0.172638231,0.166349565,0,0,0,0,8.916729944,176.0209753,189.6804944,2985284000
12.75,0,0.172623552,0.172623552,0.166344222,0.172623552,0.166344222,0,0,0,0,8.913566919,176.0037547,189.6705701,2987627000
12.76,0,0.172608913,0.172608913,0.166338897,0.172608913,0.166338897,0,0,0,0,8.910407712,175.9865621,189.660665,2989971000
12.77,0,0.172594299,0.172594299,0.166333577,0.172594299,0.166333577,0,0,0,0,8.90725203,175.9694308,189.6507988,2992314000
12.78,0,0.172579717,0.172579717,0.166328268,0.172579717,0.166328268,0,0,0,0,8.904100316,175.9522896,189.6409294,2994657000
12.79,0,0.172565173,0.172565173,0.166322976,0.172565173,0.166322976,0,0,0,0,8.900952496,175.9352418,189.6311171,2997000000
12.8,0,0.172550641,0.172550641,0.166317676,0.172550641,0.166317676,0,0,0,0,8.897807699,175.9181791,189.6213002,2999344000
12.81,0,0.172536163,0.172536163,0.16631241,0.172536163,0.16631241,0,0,0,0,8.894667332,175.9011734,189.6115184,3001687000
12.82,0,0.172521703,0.172521703,0.16630714,0.172521703,0.16630714,0,0,0,0,8.89153074,175.8842108,189.6017645,3004030000
12.83,0,0.172507266,0.172507266,0.166301874,0.172507266,0.166301874,0,0,0,0,8.88839776,175.8672744,189.592029,3006373000
12.84,0,0.172492872,0.172492872,0.16629663,0.172492872,0.16629663,0,0,0,0,8.885268764,175.8503779,189.5823193,3008717000
12.85,0,0.172478493,0.172478493,0.166291381,0.172478493,0.166291381,0,0,0,0,8.882143275,175.833515,189.5726324,3011060000
12.86,0,0.172464159,0.172464159,0.166286157,0.172464159,0.166286157,0,0,0,0,8.879021609,175.8166895,189.5629701,3013403000
12.87,0,0.172449838,0.172449838,0.166280926,0.172449838,0.166280926,0,0,0,0,8.875903554,175.7998894,189.5533257,3015746000
12.88,0,0.172435563,0.172435563,0.16627572,0.172435563,0.16627572,0,0,0,0,8.872789312,175.7831388,189.5437129,3018089000
12.89,0,0.172421311,0.172421311,0.166270518,0.172421311,0.166270518,0,0,0,0,8.869679145,175.766424,189.5341234,3020433000
12.9,0,0.172407091,0.172407091,0.166265328,0.172407091,0.166265328,0,0,0,0,8.866572342,175.7497415,189.5245561,3022776000
12.91,0,0.172392898,0.172392898,0.166260144,0.172392898,0.166260144,0,0,0,0,8.863469173,175.7331095,189.5150213,3025119000
12.92,0,0.172378728,0.172378728,0.166254964,0.172378728,0.166254964,0,0,0,0,8.860370353,175.7164841,189.5054924,3027462000
12.93,0,0.172364589,0.172364589,0.166249796,0.172364589,0.166249796,0,0,0,0,8.857274979,175.6999375,189.4960126,3029806000
12.94,0,0.172350497,0.172350497,0.166244655,0.172350497,0.166244655,0,0,0,0,8.854183097,175.6833903,189.4865358,3032149000
12.95,0,0.172336418,0.172336418,0.166239506,0.172336418,0.166239506,0,0,0,0,8.85109519,175.6668855,189.4770862,3034492000
12.96,0,0.172322373,0.172322373,0.166234373,0.172322373,0.166234373,0,0,0,0,8.848010829,175.650407,189.467655,3036835000
12.97,0,0.172308349,0.172308349,0.16622924,0.172308349,0.16622924,0,0,0,0,8.844930352,175.6339788,189.4582558,3039178000
12.98,0,0.17229435,0.17229435,0.166224114,0.17229435,0.166224114,0,0,0,0,8.841853781,175.6175834,189.4488783,3041522000
12.99,0,0.172280396,0.172280396,0.166219012,0.172280396,0.166219012,0,0,0,0,8.838780316,175.6012088,189.4395169,3043865000
13,0,0.172266462,0.172266462,0.166213911,0.172266462,0.166213911,0,0,0,0,8.835711163,175.5848883,189.4301888,3046208000
13.01,0,0.172252564,0.172252564,0.166208828,0.172252564,0.166208828,0,0,0,0,8.832645662,175.5685969,189.4208807,3048551000
13.02,0,0.172238689,0.172238689,0.166203748,0.172238689,0.166203748,0,0,0,0,8.829583597,175.5523381,189.4115949,3050895000
13.03,0,0.172224834,0.172224834,0.166198668,0.172224834,0.166198668,0,0,0,0,8.826525387,175.5361146,189.4023324,3053238000
13.04,0,0.172211026,0.172211026,0.166193616,0.172211026,0.166193616,0,0,0,0,8.823470767,175.5199172,189.3930881,3055581000
13.05,0,0.172197228,0.172197228,0.166188555,0.172197228,0.166188555,0,0,0,0,8.820420101,175.5037658,189.3838731,3057924000
13.06,0,0.172183464,0.172183464,0.16618351,0.172183464,0.16618351,0,0,0,0,8.817372955,175.487643,189.374678,3060268000
13.07,0,0.172169734,0.172169734,0.166178479,0.172169734,0.166178479,0,0,0,0,8.814329292,175.4715472,189.3655018,3062611000
13.08,0,0.172156024,0.172156024,0.16617345,0.172156024,0.16617345,0,0,0,0,8.811289554,175.4554892,189.3563502,3064954000
13.09,0,0.172142349,0.172142349,0.166168437,0.172142349,0.166168437,0,0,0,0,8.80825331,175.4394637,189.3472207,3067297000
13.1,0,0.172128696,0.172128696,0.166163427,0.172128696,0.166163427,0,0,0,0,8.805221043,175.4234841,189.3381204,3069641000
13.11,0,0.172115066,0.172115066,0.166158421,0.172115066,0.166158421,0,0,0,0,8.802192232,175.4075296,189.329038,3071984000
13.12,0,0.172101477,0.172101477,0.166153437,0.172101477,0.166153437,0,0,0,0,8.79916747,175.391617,189.3199822,3074327000
13.13,0,0.1720879,0.1720879,0.166148447,0.1720879,0.166148447,0,0,0,0,8.796146142,175.3757337,189.3109469,3076670000
13.14,0,0.172074358,0.172074358,0.166143472,0.172074358,0.166143472,0,0,0,0,8.793128271,175.3598816,189.301933,3079014000
13.15,0,0.172060856,0.172060856,0.16613852,0.172060856,0.16613852,0,0,0,0,8.790114402,175.3440624,189.2929406,3081357000
13.16,0,0.172047368,0.172047368,0.166133563,0.172047368,0.166133563,0,0,0,0,8.787104085,175.3282775,189.2839713,3083700000
13.17,0,0.172033912,0.172033912,0.16612862,0.172033912,0.16612862,0,0,0,0,8.784097291,175.3125255,189.2750242,3086043000
13.18,0,0.172020466,0.172020466,0.166123668,0.172020466,0.166123668,0,0,0,0,8.781094329,175.2968106,189.2661015,3088387000
13.19,0,0.172007074,0.172007074,0.166118752,0.172007074,0.166118752,0,0,0,0,8.778094989,175.2811265,189.2571996,3090730000
13.2,0,0.171993706,0.171993706,0.166113841,0.171993706,0.166113841,0,0,0,0,8.775099112,175.2654653,189.2483142,3093073000
13.21,0,0.171980347,0.171980347,0.166108922,0.171980347,0.166108922,0,0,0,0,8.772107185,175.2498524,189.2394595,3095416000
13.22,0,0.171967019,0.171967019,0.166104015,0.171967019,0.166104015,0,0,0,0,8.769118723,175.2342693,189.2306253,3097759000
13.23,0,0.171953726,0.171953726,0.166099125,0.171953726,0.166099125,0,0,0,0,8.766134148,175.218731,189.2218196,3100103000
13.24,0,0.171940451,0.171940451,0.166094235,0.171940451,0.166094235,0,0,0,0,8.763152794,175.2031946,189.2130187,3102446000
13.25,0,0.17192721,0.17192721,0.166089361,0.17192721,0.166089361,0,0,0,0,8.7601753,175.1877079,189.2042493,3104789000
13.26,0,0.171914001,0.171914001,0.166084501,0.171914001,0.166084501,0,0,0,0,8.757201347,175.172222,189.1954834,3107132000
13.27,0,0.171900813,0.171900813,0.166079644,0.171900813,0.166079644,0,0,0,0,8.754231268,175.1568109,189.1867636,3109476000
13.28,0,0.171887646,0.171887646,0.16607479,0.171887646,0.16607479,0,0,0,0,8.751264294,175.1414085,189.1780527,3111819000
13.29,0,0.171874512,0.171874512,0.166069952,0.171874512,0.166069952,0,0,0,0,8.748301343,175.1260494,189.1693691,3114162000
13.3,0,0.171861396,0.171861396,0.166065114,0.171861396,0.166065114,0,0,0,0,8.745342281,175.1107403,189.1607173,3116505000
13.31,0,0.171848314,0.171848314,0.166060291,0.171848314,0.166060291,0,0,0,0,8.742386326,175.0954395,189.1520739,3118849000
13.32,0,0.171835255,0.171835255,0.166055474,0.171835255,0.166055474,0,0,0,0,8.73943425,175.0801816,189.1434581,3121192000
13.33,0,0.171822225,0.171822225,0.16605067,0.171822225,0.16605067,0,0,0,0,8.736485742,175.0649491,189.13486,3123535000
13.34,0,0.171809214,0.171809214,0.166045866,0.171809214,0.166045866,0,0,0,0,8.733540558,175.0497503,189.126285,3125878000
13.35,0,0.171796237,0.171796237,0.166041079,0.171796237,0.166041079,0,0,0,0,8.73059954,175.034587,189.1177326,3128222000
13.36,0,0.17178328,0.17178328,0.166036294,0.17178328,0.166036294,0,0,0,0,8.727661523,175.0194455,189.1091968,3130565000
13.37,0,0.171770355,0.171770355,0.166031523,0.171770355,0.166031523,0,0,0,0,8.724727494,175.0043503,189.1006902,3132908000
13.38,0,0.171757451,0.171757451,0.166026756,0.171757451,0.166026756,0,0,0,0,8.721796895,174.9892801,189.0922014,3135251000
13.39,0,0.171744577,0.171744577,0.166022002,0.171744577,0.166022002,0,0,0,0,8.718869816,174.9742323,189.0837287,3137595000
13.4,0,0.171731721,0.171731721,0.16601725,0.171731721,0.16601725,0,0,0,0,8.715946605,174.9592133,189.0752752,3139938000
13.41,0,0.17171889,0.17171889,0.166012504,0.17171889,0.166012504,0,0,0,0,8.713026559,174.9442276,189.0668447,3142281000
13.42,0,0.171706088,0.171706088,0.16600777,0.171706088,0.16600777,0,0,0,0,8.710110561,174.929284,189.0584408,3144624000
13.43,0,0.171693326,0.171693326,0.16600306,0.171693326,0.16600306,0,0,0,0,8.707197894,174.9143728,189.0500592,3146968000
13.44,0,0.171680566,0.171680566,0.165998334,0.171680566,0.165998334,0,0,0,0,8.704288768,174.8994899,189.041697,3149310000
13.45,0,0.171667846,0.171667846,0.165993631,0.171667846,0.165993631,0,0,0,0,8.701383106,174.884632,189.0333524,3151654000
13.46,0,0.171655146,0.171655146,0.165988932,0.171655146,0.165988932,0,0,0,0,8.698481494,174.8698221,189.0250379,3153997000
13.47,0,0.171642467,0.171642467,0.165984236,0.171642467,0.165984236,0,0,0,0,8.695582974,174.8550227,189.0167333,3156340000
13.48,0,0.171629828,0.171629828,0.165979563,0.171629828,0.165979563,0,0,0,0,8.692688253,174.840273,189.00846,3158683000
13.49,0,0.171617189,0.171617189,0.165974873,0.171617189,0.165974873,0,0,0,0,8.689797076,174.8255197,189.0001878,3161027000
13.5,0,0.1716046,0.1716046,0.165970218,0.1716046,0.165970218,0,0,0,0,8.686909448,174.8108192,188.9919491,3163370000
13.51,0,0.171592022,0.171592022,0.165965556,0.171592022,0.165965556,0,0,0,0,8.684025239,174.7961593,188.9837371,3165713000
13.52,0,0.171579474,0.171579474,0.165960907,0.171579474,0.165960907,0,0,0,0,8.681144615,174.7815157,188.9755376,3168057000
13.53,0,0.171566946,0.171566946,0.165956262,0.171566946,0.165956262,0,0,0,0,8.678267418,174.7669073,188.9673616,3170400000
13.54,0,0.171554447,0.171554447,0.165951629,0.171554447,0.165951629,0,0,0,0,8.675393776,174.752332,188.9592078,3172743000
13.55,0,0.171541969,0.171541969,0.165947,0.171541969,0.165947,0,0,0,0,8.672523981,174.7377949,188.9510787,3175086000
13.56,0,0.171529521,0.171529521,0.165942386,0.171529521,0.165942386,0,0,0,0,8.669657338,174.7232692,188.9429598,3177430000
13.57,0,0.171517093,0.171517093,0.165937775,0.171517093,0.165937775,0,0,0,0,8.666794636,174.7087669,188.9348567,3179773000
13.58,0,0.171504693,0.171504693,0.165933175,0.171504693,0.165933175,0,0,0,0,8.663934961,174.6943078,188.9267825,3182116000
13.59,0,0.171492304,0.171492304,0.165928569,0.171492304,0.165928569,0,0,0,0,8.661079172,174.6798873,188.9187331,3184459000
13.6,0,0.171479966,0.171479966,0.165924,0.171479966,0.165924,0,0,0,0,8.658226507,174.6654769,188.9106932,3186802000
13.61,0,0.171467624,0.171467624,0.165919409,0.171467624,0.165919409,0,0,0,0,8.655377772,174.6511195,188.9026863,3189146000
13.62,0,0.171455314,0.171455314,0.165914834,0.171455314,0.165914834,0,0,0,0,8.65253254,174.636786,188.8946963,3191489000
13.63,0,0.171443034,0.171443034,0.165910273,0.171443034,0.165910273,0,0,0,0,8.649690825,174.6224584,188.8867126,3193832000
13.64,0,0.171430772,0.171430772,0.165905713,0.171430772,0.165905713,0,0,0,0,8.646852626,174.6081858,188.8787639,3196175000
13.65,0,0.171418551,0.171418551,0.165901179,0.171418551,0.165901179,0,0,0,0,8.644017437,174.5939302,188.8708288,3198519000
13.66,0,0.171406339,0.171406339,0.165896638,0.171406339,0.165896638,0,0,0,0,8.641186116,174.5797115,188.8629175,3200862000
13.67,0,0.171394156,0.171394156,0.165892109,0.171394156,0.165892109,0,0,0,0,8.638358348,174.5655245,188.8550274,3203205000
13.68,0,0.171381992,0.171381992,0.165887584,0.171381992,0.165887584,0,0,0,0,8.635533937,174.5513733,188.8471614,3205548000
13.69,0,0.171369846,0.171369846,0.16588306,0.171369846,0.16588306,0,0,0,0,8.632713198,174.5372212,188.8392974,3207891000
13.7,0,0.171357742,0.171357742,0.165878563,0.171357742,0.165878563,0,0,0,0,8.62989578,174.5231214,188.831467,3210235000
13.71,0,0.171345644,0.171345644,0.165874056,0.171345644,0.165874056,0,0,0,0,8.62708158,174.5090396,188.8236505,3212578000
13.72,0,0.171333567,0.171333567,0.165869555,0.171333567,0.165869555,0,0,0,0,8.624271295,174.4949962,188.8158586,3214921000
13.73,0,0.171321538,0.171321538,0.165865086,0.171321538,0.165865086,0,0,0,0,8.621464384,174.4809887,188.8080906,3217264000
13.74,0,0.171309508,0.171309508,0.165860599,0.171309508,0.165860599,0,0,0,0,8.618660597,174.4670014,188.8003378,3219608000
13.75,0,0.171297508,0.171297508,0.165856127,0.171297508,0.165856127,0,0,0,0,8.615860699,174.4530202,188.7925909,3221951000
13.76,0,0.171285535,0.171285535,0.165851668,0.171285535,0.165851668,0,0,0,0,8.613064369,174.4391003,188.7848824,3224294000
13.77,0,0.171273582,0.171273582,0.165847211,0.171273582,0.165847211,0,0,0,0,8.610270916,174.4251968,188.7771873,3226638000
13.78,0,0.171261649,0.171261649,0.165842759,0.171261649,0.165842759,0,0,0,0,8.607481163,174.4113163,188.7695081,3228981000
13.79,0,0.171249742,0.171249742,0.165838319,0.171249742,0.165838319,0,0,0,0,8.604695243,174.3974823,188.7618582,3231324000
13.8,0,0.171237865,0.171237865,0.165833892,0.171237865,0.165833892,0,0,0,0,8.601912292,174.3836435,188.7542093,3233667000
13.81,0,0.171226006,0.171226006,0.165829468,0.171226006,0.165829468,0,0,0,0,8.599132968,174.3698553,188.7465924,3236010000
13.82,0,0.171214166,0.171214166,0.165825049,0.171214166,0.165825049,0,0,0,0,8.596356964,174.3560996,188.7389976,3238354000
13.83,0,0.171202354,0.171202354,0.165820641,0.171202354,0.165820641,0,0,0,0,8.593584474,174.3423653,188.7314179,3240697000
13.84,0,0.171190562,0.171190562,0.165816238,0.171190562,0.165816238,0,0,0,0,8.590815581,174.3286745,188.7238663,3243040000
13.85,0,0.171178798,0.171178798,0.165811849,0.171178798,0.165811849,0,0,0,0,8.588050012,174.314979,188.716315,3245383000
13.86,0,0.171167048,0.171167048,0.165807457,0.171167048,0.165807457,0,0,0,0,8.585287947,174.3013476,188.7088038,3247727000
13.87,0,0.171155322,0.171155322,0.165803075,0.171155322,0.165803075,0,0,0,0,8.58252899,174.287721,188.7012988,3250070000
13.88,0,0.171143622,0.171143622,0.165798703,0.171143622,0.165798703,0,0,0,0,8.579773885,174.2741409,188.6938231,3252413000
13.89,0,0.171131939,0.171131939,0.165794335,0.171131939,0.165794335,0,0,0,0,8.57702186,174.2605528,188.6863463,3254756000
13.9,0,0.171120286,0.171120286,0.16578998,0.171120286,0.16578998,0,0,0,0,8.574273379,174.2470169,188.6789025,3257100000
13.91,0,0.171108651,0.171108651,0.165785629,0.171108651,0.165785629,0,0,0,0,8.571528294,174.2335156,188.6714817,3259443000
13.92,0,0.171097032,0.171097032,0.165781278,0.171097032,0.165781278,0,0,0,0,8.568786582,174.2200416,188.6640798,3261786000
13.93,0,0.171085453,0.171085453,0.165776952,0.171085453,0.165776952,0,0,0,0,8.566048555,174.2065699,188.6566817,3264129000
13.94,0,0.171073882,0.171073882,0.16577262,0.171073882,0.16577262,0,0,0,0,8.563313313,174.1931459,188.6493152,3266472000
13.95,0,0.171062337,0.171062337,0.1657683,0.171062337,0.1657683,0,0,0,0,8.560581814,174.1797441,188.641964,3268816000
13.96,0,0.171050812,0.171050812,0.165763984,0.171050812,0.165763984,0,0,0,0,8.557854048,174.1663894,188.6346426,3271159000
13.97,0,0.171039314,0.171039314,0.16575968,0.171039314,0.16575968,0,0,0,0,8.555128862,174.1530127,188.6273127,3273502000
13.98,0,0.171027833,0.171027833,0.16575538,0.171027833,0.16575538,0,0,0,0,8.552407578,174.1397011,188.6200226,3275845000
13.99,0,0.171016371,0.171016371,0.165751083,0.171016371,0.165751083,0,0,0,0,8.549689846,174.1264229,188.6127546,3278189000
14,0,0.171004936,0.171004936,0.165746798,0.171004936,0.165746798,0,0,0,0,8.546975115,174.1131566,188.605497,3280532000
14.01,0,0.170993517,0.170993517,0.165742515,0.170993517,0.165742515,0,0,0,0,8.544263715,174.0998971,188.5982464,3282875000
14.02,0,0.170982127,0.170982127,0.165738247,0.170982127,0.165738247,0,0,0,0,8.541555952,174.0866981,188.5910334,3285219000
14.03,0,0.170970756,0.170970756,0.165733983,0.170970756,0.165733983,0,0,0,0,8.538851562,174.0735252,188.5838385,3287561000
14.04,0,0.170959409,0.170959409,0.165729729,0.170959409,0.165729729,0,0,0,0,8.536150243,174.0603664,188.5766552,3289905000
14.05,0,0.170948082,0.170948082,0.16572548,0.170948082,0.16572548,0,0,0,0,8.533452774,174.0472279,188.5694858,3292248000
14.06,0,0.170936772,0.170936772,0.165721234,0.170936772,0.165721234,0,0,0,0,8.530758338,174.0341323,188.5623448,3294591000
14.07,0,0.170925489,0.170925489,0.165717001,0.170925489,0.165717001,0,0,0,0,8.52806741,174.0210612,188.5552206,3296934000
14.08,0,0.170914223,0.170914223,0.16571277,0.170914223,0.16571277,0,0,0,0,8.525379359,174.0080089,188.5481111,3299278000
14.09,0,0.170902985,0.170902985,0.165708552,0.170902985,0.165708552,0,0,0,0,8.522694875,173.9949654,188.5410093,3301621000
14.1,0,0.170891753,0.170891753,0.165704327,0.170891753,0.165704327,0,0,0,0,8.52001383,173.9819674,188.5339367,3303964000
14.11,0,0.170880559,0.170880559,0.165700125,0.170880559,0.165700125,0,0,0,0,8.517336315,173.9690071,188.5268885,3306307000
14.12,0,0.170869382,0.170869382,0.165695927,0.170869382,0.165695927,0,0,0,0,8.514661561,173.9560608,188.5198523,3308651000
14.13,0,0.170858222,0.170858222,0.165691731,0.170858222,0.165691731,0,0,0,0,8.51199054,173.9431229,188.5128233,3310994000
14.14,0,0.170847088,0.170847088,0.165687548,0.170847088,0.165687548,0,0,0,0,8.509323172,173.9302578,188.5058389,3313337000
14.15,0,0.170835972,0.170835972,0.165683367,0.170835972,0.165683367,0,0,0,0,8.506658522,173.9173852,188.4988541,3315680000
14.16,0,0.170824874,0.170824874,0.165679191,0.170824874,0.165679191,0,0,0,0,8.503997688,173.9045435,188.4918893,3318024000
14.17,0,0.170813801,0.170813801,0.165675027,0.170813801,0.165675027,0,0,0,0,8.501339927,173.891732,188.4849455,3320367000
14.18,0,0.170802746,0.170802746,0.165670866,0.170802746,0.165670866,0,0,0,0,8.498685087,173.8789402,188.4780165,3322710000
