Run Description:,asdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Run date:,09-17-22-16-19-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outer Diameter (in),Dry mass (lbm),Wet Mass (lbm),Mass of Propellant Tanks (lbm),Burn time (s),Expected Isp (s),Max Alt (ft),Rail Speed (ft/s),Max Mach,Max Accel (g),Chamber Pressure (psi),O/F,Total Mass Flow (lbm/s),Thrust (lbf),Height of rocket (ft),Aspect Ratio,Fuel Tank Height (ft),Ox Tank Height (ft),Burnout Altitude (ft),Fuel Tank ID (in),Ox Tank ID (in),Expected C-Star (m/s),Total Throat Radius Ablation (in),Nozzle Exit Radius (in),Thrust to Weight Ratio,Fuel Tank Volume (in^3),Ox Tank Volume (in^3),Helium Tank Volume (L),Ambient Pressure at Half Burn (psi),Fuel Tank Pressure (psi),Ox Tank Pressure (psi),Ox Run Line Velocity (ft/s),Fuel Run Line Velocity (ft/s),Ox Run Line Size,Fuel Run Line Size,Exit Pressure (psi),Combustion Temperature (K),Altitude At t=10s (ft),COPV Mass (lbm),Throat Radius (in),Vehicle Return Index,FFC (%),FFC Diameter (in),Num FFC Holes
10.5,276.64233,514.8511903,34.15981519,20,190.0550459,56469.31518,105.7017603,2.028713543,-4.230087858,155,1.1,11.025,2095.356881,23.08285976,26.38041116,4.492268168,3.936424928,22095.93128,10.3,10.3,1718.28,0.21,3.466508858,4.069830118,4205.63,3649.85641,40,11.36520372,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6931.055067,39.68,1.991720256,178,0.105,1,1
11,281.3356164,519.5444767,33.16533476,20,190.0550459,52440.92993,105.3214753,1.951233885,-4.383800081,155,1.1,11.025,2095.356881,22.60835901,24.66366438,4.125713325,3.620145686,21597.52466,10.8,10.8,1718.28,0.21,3.466508858,4.033065454,4205.63,3649.85641,40,11.39863729,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6853.981134,39.68,1.991720256,179,0.105,1,1
10,274.7102014,524.5215617,36.89811471,21,190.0550459,65747.8428,103.9736525,2.17758231,4.460201756,155,1.1,11.025,2095.356881,24.10281052,28.92337263,5.150843238,4.506133952,24032.29569,9.8,9.8,1718.28,0.2205,3.466508858,3.994796465,4415.9115,3832.349231,40,11.19349316,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6824.486606,39.68,1.991720256,181,0.105,1,1
9.5,271.55063,521.3619904,38.33018137,21,190.0550459,71270.36846,104.8458142,2.255163462,4.715530065,155,1.1,11.025,2095.356881,24.87288149,31.41837662,5.675638945,4.959742542,24517.28223,9.3,9.3,1718.28,0.2205,3.466508858,4.019005834,4415.9115,3832.349231,40,11.16668419,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6879.978521,39.68,1.991720256,182,0.105,1,1
10.5,278.5953334,528.4066937,35.66212549,21,190.0550459,60743.44143,103.8254975,2.097697858,4.190132819,155,1.1,11.025,2095.356881,23.47568331,26.82935235,4.702576021,4.118940619,23518.96318,10.3,10.3,1718.28,0.2205,3.466508858,3.96542456,4415.9115,3832.349231,40,11.22427583,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6760.622322,39.68,1.991720256,183,0.105,1,1
11,283.1973738,533.0087342,34.59745586,21,190.0550459,56261.71777,103.4821338,2.016706189,-4.304875035,155,1.1,11.025,2095.356881,22.96565196,25.0534385,4.316998991,3.786152971,22984.06844,10.8,10.8,1718.28,0.2205,3.466508858,3.931186764,4415.9115,3832.349231,40,11.258918,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6689.124291,39.68,1.991720256,184,0.105,1,1
11.5,288.5134155,538.3247758,33.68376714,21,190.0550459,52279.24677,102.949514,1.935701277,-4.441089959,155,1.1,11.025,2095.356881,22.5524575,23.53299913,3.983265992,3.49835817,22433.74954,11.3,11.3,1718.28,0.2205,3.466508858,3.892365678,4415.9115,3832.349231,40,11.29674416,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6610.686398,39.68,1.991720256,185,0.105,1,1
10,276.7638548,538.1777151,38.4778481,22,190.0550459,70827.58111,103.014492,2.250282301,4.515858415,155,1.1,11.025,2095.356881,24.53674065,29.44408878,5.383158524,4.707748796,25508.04968,9.8,9.8,1718.28,0.231,3.466508858,3.893429293,4626.193,4014.842051,40,11.05318708,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6657.467574,39.68,1.991720256,186,0.105,1,1
10.5,280.5483368,541.9621971,37.1644358,22,190.0550459,65300.20053,102.0110171,2.16722401,4.251344804,155,1.1,11.025,2095.356881,23.86850685,27.27829354,4.912883874,4.30145631,24960.23049,10.3,10.3,1718.28,0.231,3.466508858,3.866241764,4626.193,4014.842051,40,11.08490496,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6598.557312,39.68,1.991720256,188,0.105,1,1
11,285.0591313,546.4729916,36.02957695,22,190.0550459,60333.39307,101.7018308,2.082807912,-4.23518204,155,1.1,11.025,2095.356881,23.32294491,25.44321263,4.508284657,3.952160255,24388.69846,10.8,10.8,1718.28,0.231,3.466508858,3.834328344,4626.193,4014.842051,40,11.1204497,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6532.17148,39.68,1.991720256,189,0.105,1,1
11.5,290.2920719,551.7059323,35.05196441,22,190.0550459,55911.42576,101.2067762,1.998164347,-4.360753155,155,1.1,11.025,2095.356881,22.87883113,23.87356292,4.157998235,3.649999564,23800.04828,11.3,11.3,1718.28,0.231,3.466508858,3.797959671,4626.193,4014.842051,40,11.15971123,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6458.967494,39.68,1.991720256,190,0.105,1,1
10,278.8175082,551.8338685,40.0575815,23,190.0550459,76222.97243,101.1989529,2.323473769,4.573422798,155,1.1,11.025,2095.356881,24.97067078,29.96480494,5.615473811,4.90936364,27000.81639,9.8,9.8,1718.28,0.2415,3.466508858,3.797079158,4836.4745,4197.334872,40,10.91458236,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6498.660391,39.68,1.991720256,191,0.105,1,1
10.5,282.5013402,555.5177005,38.6667461,23,190.0550459,70150.23825,100.253862,2.237324631,4.314684328,155,1.1,11.025,2095.356881,24.26133039,27.72723474,5.123191727,4.483972001,26418.61931,10.3,10.3,1718.28,0.2415,3.466508858,3.771899399,4836.4745,4197.334872,40,10.94707598,306.1209674,305.967335,23.25645233,26.79777575,16,16,10.5,3266.11,6444.281599,39.68,1.991720256,193,0.105,1,1
10,273.4780093,516.3278697,35.95027467,20,190.0550459,62778.30802,107.2104797,2.145681285,4.527112168,155,1.1,11.2455,2137.264018,23.84245244,28.61094293,5.011454066,4.385165045,22878.39978,9.8,9.8,1718.28,0.21,3.501002333,4.13935436,4289.7426,3722.853538,40,11.30688607,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,7066.172486,39.68,2.011538856,211,0.105,1,1
9.5,270.251486,513.1013463,37.33083978,20,190.0550459,67998.51627,107.1611097,2.221252348,4.801276851,155,1.1,11.2455,2137.264018,24.58377535,31.05318991,5.520858784,4.825416565,23334.8233,9.3,9.3,1718.28,0.21,3.501002333,4.165383766,4289.7426,3722.853538,40,11.2809825,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,7126.486312,39.68,2.011538856,212,0.105,1,1
10.5,277.4235314,520.2733917,34.76073931,20,190.0550459,58063.99063,106.1007537,2.067901199,-4.263422065,155,1.1,11.2455,2137.264018,23.23998918,26.55998764,4.57639131,4.009431204,22395.18451,10.3,10.3,1718.28,0.21,3.501002333,4.107963337,4289.7426,3722.853538,40,11.33664996,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6997.167212,39.68,2.011538856,213,0.105,1,1
11,282.0803194,524.9301797,33.7381832,20,190.0550459,53852.23983,105.7552243,1.989120215,-4.415148017,155,1.1,11.2455,2137.264018,22.75127619,24.81957403,4.202227591,3.6865486,21891.96829,10.8,10.8,1718.28,0.21,3.501002333,4.071520558,4289.7426,3722.853538,40,11.36987397,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6920.254592,39.68,2.011538856,214,0.105,1,1
11.5,287.4462216,530.2960819,32.86284878,20,190.0550459,50113.2799,105.2171264,1.910371192,-4.550405005,155,1.1,11.2455,2137.264018,22.35663331,23.32866085,3.878426646,3.407373333,21374.3136,11.3,11.3,1718.28,0.21,3.501002333,4.0303221,4289.7426,3722.853538,40,11.40629853,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6836.180535,39.68,2.011538856,215,0.105,1,1
10,275.5727358,530.2571461,37.56160274,21,190.0550459,67773.58368,105.2545872,2.219793442,4.590799597,155,1.1,11.2455,2137.264018,24.28506118,29.14207341,5.248415658,4.590812186,24356.02931,9.8,9.8,1718.28,0.2205,3.501002333,4.030618039,4504.22973,3908.996215,40,11.16403405,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6886.879675,39.68,2.011538856,216,0.105,1,1
9.5,272.4600309,527.1444412,39.02972049,21,190.0550459,73540.36621,105.1759202,2.298337398,4.857677789,155,1.1,11.2455,2137.264018,25.07525578,31.67400731,5.783985057,5.053770727,24844.24271,9.3,9.3,1718.28,0.2205,3.501002333,4.054418204,4504.22973,3908.996215,40,11.13742144,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6941.976815,39.68,2.011538856,217,0.105,1,1
10.5,279.4155948,534.1000051,36.29309582,21,190.0550459,62539.61443,104.2112527,2.138744257,4.317901086,155,1.1,11.2455,2137.264018,23.6406692,27.01790765,4.790905319,4.195597209,23838.5492,10.3,10.3,1718.28,0.2205,3.501002333,4.00161767,4504.22973,3908.996215,40,11.19461133,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6823.31269,39.68,2.011538856,218,0.105,1,1
11,283.979312,538.6637223,35.19894672,21,190.0550459,57849.88091,103.9018917,2.056434095,-4.339095526,155,1.1,11.2455,2137.264018,23.115715,25.21714364,4.397338971,3.85587603,23298.63904,10.8,10.8,1718.28,0.2205,3.501002333,3.967714791,4504.22973,3908.996215,40,11.22903926,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6752.024046,39.68,2.011538856,219,0.105,1,1
11.5,289.2604512,543.9448615,34.25841,21,190.0550459,53682.35854,103.4035887,1.973988,-4.481418807,155,1.1,11.2455,2137.264018,22.68953442,23.67603592,4.056653534,3.562047555,22742.7077,11.3,11.3,1718.28,0.2205,3.501002333,3.929192405,4504.22973,3908.996215,40,11.26678413,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6673.7131,39.68,2.011538856,220,0.105,1,1
10,277.6674623,544.1864226,39.1729308,22,190.0550459,73098.05138,103.3660223,2.294365295,4.646938357,155,1.1,11.2455,2137.264018,24.72766991,29.67320389,5.48537725,4.796459327,25852.42307,9.8,9.8,1718.28,0.231,3.501002333,3.927448259,4718.71686,4095.138892,40,11.02264698,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6716.626356,39.68,2.011538856,221,0.105,1,1
10.5,281.4076583,547.9266186,37.82545233,22,190.0550459,67316.83984,102.3847644,2.210146809,4.379757697,155,1.1,11.2455,2137.264018,24.04134921,27.47582767,5.005419329,4.381763214,25300.41937,10.3,10.3,1718.28,0.231,3.501002333,3.900639147,4718.71686,4095.138892,40,11.05415554,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6658.060402,39.68,2.011538856,223,0.105,1,1
11,285.8783045,552.3972649,36.65971024,22,190.0550459,62114.93668,102.1088441,2.124381602,-4.267032189,155,1.1,11.2455,2137.264018,23.48015381,25.61471325,4.59245035,4.02520346,24723.53751,10.8,10.8,1718.28,0.231,3.501002333,3.869070602,4718.71686,4095.138892,40,11.08948173,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6591.939965,39.68,2.011538856,224,0.105,1,1
11.5,291.0746808,557.5936411,35.65397121,22,190.0550459,57484.56339,101.6474409,2.038275633,-4.395799358,155,1.1,11.2455,2137.264018,23.02243553,24.02341099,4.234880422,3.716721778,24129.00669,11.3,11.3,1718.28,0.231,3.501002333,3.833013616,4718.71686,4095.138892,40,11.12851562,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6518.924335,39.68,2.011538856,225,0.105,1,1
11.5,282.0735493,560.4270596,37.04953243,23,190.0550459,63510.48667,100.9324354,2.165987824,-4.489546009,155,1.1,11.2455,2137.264018,23.74283664,24.77513389,4.41310731,3.871396,26113.88791,11.3,11.3,1718.28,0.2415,3.501002333,3.813634588,4933.20399,4281.281569,69,10.92732369,306.2577858,306.0979466,23.72158137,27.33373126,16,16,10.5,3266.11,6487.705438,30.7,2.011538856,230,0.105,1,1
10,274.2994707,521.790331,36.58216803,20,190.0550459,64621.26905,107.5358892,2.185889121,4.658007283,155,1.1,11.466,2179.171156,24.0160245,28.8192294,5.10438018,4.465810983,23178.1724,9.8,9.8,1718.28,0.21,3.535159262,4.176334873,4373.8552,3795.850667,40,11.27915417,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,7130.768259,39.68,2.03116409,246,0.105,1,1
9.5,271.117582,518.6084423,37.99706751,20,190.0550459,70069.76488,108.4354555,2.262431041,4.934457601,155,1.1,11.466,2179.171156,24.77651277,31.29664772,5.624045558,4.914967217,23637.95363,9.3,9.3,1718.28,0.21,3.535159262,4.201958507,4373.8552,3795.850667,40,11.25344244,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,7190.696696,39.68,2.03116409,247,0.105,1,1
10.5,278.2047327,525.695593,35.36166343,20,190.0550459,59697.72249,107.4130957,2.107024066,4.387111324,155,1.1,11.466,2179.171156,23.3971186,26.73956411,4.660514451,4.082437481,22691.13982,10.3,10.3,1718.28,0.21,3.535159262,4.145309919,4373.8552,3795.850667,40,11.30871803,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,7062.052371,39.68,2.03116409,248,0.105,1,1
11,282.8250224,530.3158827,34.31103164,20,190.0550459,55296.94607,106.1376082,2.026985677,-4.448783852,155,1.1,11.466,2179.171156,22.89419337,24.97548368,4.278741858,3.752951514,22183.2853,10.8,10.8,1718.28,0.21,3.535159262,4.10919459,4373.8552,3795.850667,40,11.34187576,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6985.331249,39.68,2.03116409,249,0.105,1,1
11.5,288.1576842,535.6485445,33.41012769,20,190.0550459,51390.73568,105.6343315,1.946842139,-4.585013826,155,1.1,11.466,2179.171156,22.48718277,23.46488637,3.948319544,3.468029891,21660.35921,11.3,11.3,1718.28,0.21,3.535159262,4.068285405,4373.8552,3795.850667,40,11.37808606,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6901.345892,39.68,2.03116409,250,0.105,1,1
10,276.4352703,535.9927306,38.22509076,21,190.0550459,69851.51307,105.5684822,2.261883696,4.722146729,155,1.1,11.466,2179.171156,24.46731183,29.3607742,5.345988078,4.675490421,24676.1173,9.8,9.8,1718.28,0.2205,3.535159262,4.065672968,4592.54796,3985.6432,40,11.13519444,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6948.074651,39.68,2.03116409,251,0.105,1,1
10.5,280.2358562,539.7933166,36.92406615,21,190.0550459,64381.09298,105.4781271,2.179701342,4.446498516,155,1.1,11.466,2179.171156,23.80565508,27.20646295,4.879234618,4.272253799,24154.32329,10.3,10.3,1718.28,0.2205,3.535159262,4.037047309,4592.54796,3985.6432,40,11.16556828,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6884.825143,39.68,2.03116409,253,0.105,1,1
11,284.7612501,544.3187104,35.80043758,21,190.0550459,59477.45612,104.2718343,2.096126358,-4.375163314,155,1.1,11.466,2179.171156,23.26577804,25.38084877,4.477678951,3.925599089,23609.70888,10.8,10.8,1718.28,0.2205,3.535159262,4.003483831,4592.54796,3985.6432,40,11.19978405,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6813.763717,39.68,2.03116409,254,0.105,1,1
11.5,290.0074869,549.5649472,34.83305285,21,190.0550459,55119.65605,103.807634,2.012264179,-4.513060385,155,1.1,11.466,2179.171156,22.82661135,23.81907271,4.130041076,3.625736941,23048.33843,11.3,11.3,1718.28,0.2205,3.535159262,3.96526592,4592.54796,3985.6432,40,11.23730909,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6735.600614,39.68,2.03116409,255,0.105,1,1
10,278.5710698,550.1951301,39.86801349,22,190.0550459,75428.66903,103.6696022,2.338331821,4.788331464,155,1.1,11.466,2179.171156,24.91859917,29.902319,5.587595976,4.885169859,26192.59787,9.8,9.8,1718.28,0.231,3.535159262,3.960724181,4811.24072,4175.435733,40,10.99286389,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6774.623219,39.68,2.03116409,256,0.105,1,1
10.5,282.2669798,553.8910401,38.48646886,22,190.0550459,69387.09302,103.6089892,2.252984477,4.508916876,155,1.1,11.466,2179.171156,24.21419157,27.67336179,5.097954785,4.462070118,25636.4892,10.3,10.3,1718.28,0.231,3.535159262,3.934295734,4811.24072,4175.435733,40,11.0240274,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6716.416601,39.68,2.03116409,258,0.105,1,1
11,286.6974778,558.3215381,37.28984352,22,190.0550459,63945.98683,102.4674883,2.165954931,-4.290646379,155,1.1,11.466,2179.171156,23.63736271,25.78621386,4.676616044,4.098246665,25054.95635,10.8,10.8,1718.28,0.231,3.535159262,3.903075571,4811.24072,4175.435733,40,11.05913723,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6650.574331,39.68,2.03116409,259,0.105,1,1
11.5,291.8572896,563.4813499,36.25597801,22,190.0550459,59098.50742,102.0394676,2.078407914,-4.429198004,155,1.1,11.466,2179.171156,23.16603993,24.17325906,4.311762609,3.783443991,24454.64809,11.3,11.3,1718.28,0.231,3.535159262,3.867335017,4811.24072,4175.435733,40,11.09794584,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6577.764573,39.68,2.03116409,260,0.105,1,1
11.5,282.8917313,566.5823916,37.67890318,23,190.0550459,65411.97127,102.1356773,2.209247706,-4.518261705,155,1.1,11.466,2179.171156,23.89296852,24.93179323,4.493484142,3.941151041,26463.76894,11.3,11.3,1718.28,0.2415,3.535159262,3.846168163,5029.93348,4365.228267,69,10.89597152,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6543.616444,30.7,2.03116409,265,0.105,1,1
11.5,284.741534,580.4987943,39.10182834,24,190.0550459,70225.14587,100.4174712,2.279977087,-4.414876079,155,1.1,11.466,2179.171156,24.2323971,25.28597958,4.675205675,4.098858091,27934.97494,11.3,11.3,1718.28,0.252,3.535159262,3.753963277,5248.62624,4555.0208,69,10.75815512,306.3973134,306.2311446,24.18671042,27.86968678,16,16,10.5,3266.11,6394.733597,30.7,2.03116409,270,0.105,1,1
10,275.1209321,527.2527924,37.21406139,20,190.0550459,66511.29642,107.8118367,2.226031985,4.789576183,155,1.1,11.6865,2221.078294,24.18959655,29.02751586,5.197306295,4.54645692,23474.6771,9.8,9.8,1718.28,0.21,3.568989308,4.212549133,4457.9678,3868.847795,40,11.2520388,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,7194.137872,39.68,2.05060151,281,0.105,1,1
9.5,271.9836781,524.1155384,38.66329524,20,190.0550459,72190.78831,108.6892756,2.303458488,5.068243515,155,1.1,11.6865,2221.078294,24.9692502,31.54010552,5.727232331,5.004517868,23937.30091,9.3,9.3,1718.28,0.21,3.568989308,4.237764636,4457.9678,3868.847795,40,11.22651724,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,7253.662773,39.68,2.05060151,282,0.105,1,1
10.5,278.9859341,531.1177944,35.96258755,20,190.0550459,61371.22337,107.7229051,2.146072481,4.504822971,155,1.1,11.6865,2221.078294,23.55424802,26.91914059,4.744637592,4.155443757,22983.80945,10.3,10.3,1718.28,0.21,3.568989308,4.181893955,4457.9678,3868.847795,40,11.28140445,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,7125.733402,39.68,2.05060151,283,0.105,1,1
11,283.5697253,535.7015857,34.88388007,20,190.0550459,56775.69365,107.4347298,2.06480608,-4.492946063,155,1.1,11.6865,2221.078294,23.03711055,25.13139333,4.355256124,3.819354427,22471.41913,10.8,10.8,1718.28,0.21,3.568989308,4.146111106,4457.9678,3868.847795,40,11.31421536,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,7049.233093,39.68,2.05060151,284,0.105,1,1
11.5,288.8691468,541.0010071,33.9574066,20,190.0550459,52697.38167,106.0015278,1.983315989,-4.628509388,155,1.1,11.6865,2221.078294,22.61773222,23.60111188,4.018212441,3.528686449,21943.46184,11.3,11.3,1718.28,0.21,3.568989308,4.105497521,4457.9678,3868.847795,40,11.35049551,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6965.370449,39.68,2.05060151,285,0.105,1,1
10,277.2978047,541.728315,38.88857879,21,190.0550459,71981.11743,105.8344955,2.303840374,4.854128991,155,1.1,11.6865,2221.078294,24.64956249,29.57947498,5.443560499,4.760168655,24992.21245,9.8,9.8,1718.28,0.2205,3.568989308,4.099985605,4680.86619,4062.290185,40,11.10697073,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,7008.095727,39.68,2.05060151,286,0.105,1,1
10.5,281.0561177,545.486628,37.55503647,21,190.0550459,66270.96932,105.7771452,2.220603976,4.575939429,155,1.1,11.6865,2221.078294,23.97064097,27.39501825,4.967563916,4.348910389,24466.8148,10.3,10.3,1718.28,0.2205,3.568989308,4.07173738,4680.86619,4062.290185,40,11.13714304,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6945.189862,39.68,2.05060151,288,0.105,1,1
11,285.5431882,549.9736985,36.40192844,21,190.0550459,61146.85861,105.5244327,2.13578808,-4.406292131,155,1.1,11.6865,2221.078294,23.41584108,25.5445539,4.558018931,3.995322149,23917.5102,10.8,10.8,1718.28,0.2205,3.568989308,4.038517296,4680.86619,4062.290185,40,11.17114874,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6874.375962,39.68,2.05060151,289,0.105,1,1
11.5,290.7545226,555.1850329,35.40769571,21,190.0550459,56592.50249,104.1631525,2.050549837,-4.547102703,155,1.1,11.6865,2221.078294,22.96368828,23.96210951,4.203428618,3.689426327,23350.97813,11.3,11.3,1718.28,0.2205,3.568989308,4.000609098,4680.86619,4062.290185,40,11.2085961,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6796.375892,39.68,2.05060151,290,0.105,1,1
10,279.4746773,556.2038376,40.56309618,22,190.0550459,77819.59099,104.8440486,2.382184289,4.920641532,155,1.1,11.6865,2221.078294,25.10952843,30.13143411,5.689814702,4.97388039,26528.94696,9.8,9.8,1718.28,0.231,3.568989308,3.993281138,4903.76458,4255.732574,40,10.96355829,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6831.492489,39.68,2.05060151,291,0.105,1,1
10.5,283.1263013,559.8554616,39.14748539,22,190.0550459,71514.02213,103.8983634,2.295758029,4.638802442,155,1.1,11.6865,2221.078294,24.38703393,27.87089592,5.19049024,4.542377022,25968.97933,10.3,10.3,1718.28,0.231,3.568989308,3.967235199,4903.76458,4255.732574,40,10.99451679,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6773.656628,39.68,2.05060151,293,0.105,1,1
11,287.5166511,564.2458114,37.9199768,22,190.0550459,65824.81396,103.6783176,2.207466219,4.362496441,155,1.1,11.6865,2221.078294,23.79457161,25.95771448,4.760781737,4.17128987,25382.62665,10.8,10.8,1718.28,0.231,3.568989308,3.936366471,4903.76458,4255.732574,40,11.02955052,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6708.109115,39.68,2.05060151,294,0.105,1,1
11.5,292.6398984,569.3690588,36.85798481,22,190.0550459,60754.91502,102.3843908,2.118534031,-4.461032093,155,1.1,11.6865,2221.078294,23.30964433,24.32310713,4.388644796,3.850166205,24777.02978,11.3,11.3,1718.28,0.231,3.568989308,3.900946599,4903.76458,4255.732574,40,11.06813656,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6635.517625,39.68,2.05060151,295,0.105,1,1
11.5,283.7099132,572.7377236,38.30827392,23,190.0550459,67368.5319,102.43255,2.252506642,-4.548603581,155,1.1,11.6865,2221.078294,24.04310039,25.08845258,4.573860974,4.010906083,26810.06981,11.3,11.3,1718.28,0.2415,3.568989308,3.878002447,5126.66297,4449.174964,69,10.8653744,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6598.450199,30.7,2.05060151,300,0.105,1,1
11.5,285.5952891,586.9217494,39.75856303,24,190.0550459,72422.11578,100.706312,2.325199041,-4.435251906,155,1.1,11.6865,2221.078294,24.38905645,25.4494502,4.759077151,4.171645961,28301.83325,11.3,11.3,1718.28,0.252,3.568989308,3.784283503,5349.56136,4642.617354,69,10.72665654,306.5395503,306.3669289,24.65183947,28.40564229,16,16,10.5,3266.11,6446.910689,30.7,2.05060151,305,0.105,1,1
10,275.9423934,532.7152538,37.84595475,20,190.0550459,68446.48673,109.0367142,2.266025173,4.92188169,155,1.1,11.907,2262.985431,24.3631686,29.23580232,5.29023241,4.627102858,23767.70213,9.8,9.8,1718.28,0.21,3.60250168,4.248020711,4542.0804,3941.844923,40,11.22539649,306.6844964,306.5052996,25.11696851,28.94159781,16,16,10.5,3266.11,7256.312595,39.68,2.069856407,316,0.105,1,1
9.5,272.8497741,529.6226344,39.32952297,20,190.0550459,74361.75352,108.8953426,2.344316622,5.202558645,155,1.1,11.907,2262.985431,25.16198762,31.78356332,5.830419105,5.09406852,24233.04065,9.3,9.3,1718.28,0.21,3.60250168,4.27282613,4542.0804,3941.844923,40,11.20006371,306.6844964,306.5052996,25.11696851,28.94159781,16,16,10.5,3266.11,7315.422162,39.68,2.069856407,317,0.105,1,1
10.5,279.7671354,536.5399958,36.56351167,20,190.0550459,63085.77235,107.9844401,2.185044022,4.634479063,155,1.1,11.907,2262.985431,23.71137743,27.09871707,4.828760733,4.228450033,23273.34441,10.3,10.3,1718.28,0.21,3.60250168,4.217738564,4542.0804,3941.844923,40,11.25456546,306.6844964,306.5052996,25.11696851,28.94159781,16,16,10.5,3266.11,7188.240289,39.68,2.069856407,318,0.105,1,1
11,284.3144283,541.0872886,35.45672851,20,190.0550459,58289.41387,107.7303322,2.102582447,-4.524807974,155,1.1,11.907,2262.985431,23.18002773,25.28730298,4.431770391,3.885757341,22756.58358,10.8,10.8,1718.28,0.21,3.60250168,4.182292726,4542.0804,3941.844923,40,11.28731316,306.6844964,306.5052996,25.11696851,28.94159781,16,16,10.5,3266.11,7111.98101,39.68,2.069856407,319,0.105,1,1
11.5,289.5806093,546.3534697,34.50468551,20,190.0550459,54034.12317,107.2832776,2.019782697,-4.66047254,155,1.1,11.907,2262.985431,22.74828168,23.7373374,4.088105338,3.589343006,22223.75233,11.3,11.3,1718.28,0.21,3.60250168,4.141980525,4542.0804,3941.844923,40,11.32324131,306.6844964,306.5052996,25.11696851,28.94159781,16,16,10.5,3266.11,7028.277822,39.68,2.069856407,320,0.105,1,1
